url,id,prediction,actual,themse,moves,probability,
https://lichess.org/xABhO4ix/black#50,08VjT,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Qc6 Qf7+ Kh8 Qf8+ Rxf8 Rxf8#,0.808417888,
https://lichess.org/nDuW6ah7#57,09BH9,TRUE,TRUE,backRankMate endgame hangingPiece long mate mateIn3,Qxa4 Qxa1+ Bc1 Qxc1+ Qd1+ Qxd1#,0.87,
https://lichess.org/W6qfjshI#61,09Lyp,TRUE,TRUE,backRankMate endgame long mate mateIn3,Rxc4 Qa1+ Rc1 Qxc1+ Qd1 Qxd1#,0.5075,
https://lichess.org/oMEs6j11/black#32,09m1d,TRUE,TRUE,backRankMate long mate mateIn3 middlegame sacrifice,Qxd5 Qe7+ Kg8 Qe8+ Rxe8 Rxe8#,0.752515249,
https://lichess.org/d65b5kxY/black#30,09nfc,FALSE,FALSE,deflection kingsideAttack long mate mateIn3 middlegame,Nf8 Qf7+ Kh8 Qxf8+ Qxf8 Rxf8#,0.16,
https://lichess.org/KpGcGUi5/black#66,0BMZK,FALSE,TRUE,backRankMate endgame long mate mateIn3,Rxe1 Rc8+ Bd8 Rxd8+ Re8 Rxe8#,0.39,
https://lichess.org/TMghKCIL#67,0BWV6,TRUE,TRUE,attraction backRankMate long mate mateIn3 middlegame pin sacrifice,Qxf7 Rc1+ Nf1 Rxf1+ Kxf1 Qc1#,0.67,
https://lichess.org/4eOYxuCK#59,0Bm5H,TRUE,TRUE,backRankMate endgame fork hangingPiece long mate mateIn3,Qxc4 Rxd1+ Be1 Rxe1+ Qf1 Rxf1#,0.87,
https://lichess.org/4Sv96ysh/black#74,0Bmej,TRUE,TRUE,backRankMate endgame long mate mateIn3,Rxd3 Qb8+ Rd8 Qxd8+ Qe8 Qxe8#,0.75,
https://lichess.org/Kr3R3tZ5/black#42,0CYle,FALSE,FALSE,long mate mateIn3 middlegame,Kf8 Qxd8+ Bxd8 Rxd8+ Qe8 Rexe8#,0.149416667,
https://lichess.org/s34kdvfq/black#54,0Clgm,TRUE,TRUE,backRankMate endgame long mate mateIn3 sacrifice,Qc6 Qf7+ Kh8 Qf8+ Rxf8 Rxf8#,0.808417888,
https://lichess.org/UtgowzNY/black#52,0E5dY,TRUE,TRUE,backRankMate endgame long mate mateIn3 sacrifice,Qxf5 Qe7+ Kg8 Qe8+ Rxe8 Rxe8#,0.81768759,
https://lichess.org/LynAisPj/black#38,0E6Wc,FALSE,FALSE,clearance kingsideAttack long mate mateIn3 middlegame sacrifice,Nf4 Nxf7+ Rxf7 Re8+ Rf8 Rxf8#,0.17,
https://lichess.org/5CfWzwp2#63,0FMRN,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Nh4 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.78099113,
https://lichess.org/8ARAhp6g#91,0Fp8T,TRUE,TRUE,backRankMate endgame long mate mateIn3 queenRookEndgame,Rxb8 Ra1+ Rb1 Rxb1+ Qd1 Rxd1#,0.71,
https://lichess.org/0vgwjNFV#77,0FqAB,TRUE,TRUE,backRankMate endgame long mate mateIn3 queenRookEndgame,a5 Rb1+ Rc1 Rxc1+ Qe1 Rxe1#,0.788,
https://lichess.org/auJ3JoPJ#61,0FrHu,FALSE,TRUE,backRankMate endgame long mate mateIn3 sacrifice,Qd4 Qxc2+ Ka1 Qc1+ Rxc1 Rxc1#,0.341944444,
https://lichess.org/X6nDe03o/black#64,0GMZ6,TRUE,TRUE,backRankMate endgame long mate mateIn3 rookEndgame,d2 Ra8+ Rb8 Rxb8+ Rc8 Rxc8#,0.87,
https://lichess.org/73b10b4U#43,0O3wI,TRUE,FALSE,endgame long mate mateIn3,Rxe2 Rc1+ Bd1 Rxd1+ Re1 Rxe1#,0.91,1
https://lichess.org/t9G6h20V#55,0X4tF,FALSE,TRUE,backRankMate endgame long mate mateIn3 sacrifice,Rxa7 Nf2+ Rxf2 Rb1+ Rf1 Rxf1#,0.07,
https://lichess.org/ObhihDt7#53,0ZSP0,TRUE,FALSE,endgame long mate mateIn3 sacrifice,Qxe4 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.931851757,1
https://lichess.org/XhFHseD7#45,0tI9C,TRUE,FALSE,fork long mate mateIn3 middlegame sacrifice,Nxd5 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.999090909,
https://lichess.org/luBqpipe#45,1BH47,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Rxe4 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.938315464,
https://lichess.org/liOP0UXR/black#64,1WxWQ,TRUE,FALSE,deflection long mate mateIn3 middlegame,Rxa2 Rd8+ Nf8 Ne7+ Kh8 Rxf8#,0.9775,
https://lichess.org/nw3YXjoY/black#66,1aAuY,TRUE,FALSE,endgame long mate mateIn3 sacrifice,Rd8 Qf7+ Kh8 Qf8+ Rxf8 Rxf8#,0.93773735,
https://lichess.org/AKJ8aDus#51,1hN3o,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Nh5 Qxe1+ Rxe1 Rf1+ Rxf1 Rxf1#,0.98,
https://lichess.org/oRAabQqa#55,1mkoE,TRUE,FALSE,long mate mateIn3 middlegame sacrifice,Bh3 Qf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.942083333,
https://lichess.org/GawQIixg/black#48,1tufP,TRUE,FALSE,endgame long mate mateIn3 sacrifice,Rxb5 Qxf7+ Kh8 Qf8+ Rxf8 Rxf8#,0.957666667,
https://lichess.org/IpwBoMHO#39,1u4gJ,FALSE,TRUE,backRankMate master mate mateIn5 middlegame sacrifice veryLong,Qxc7 Qf2 Qxd8+ Kg7 Qh8+ Kxh8 Rxf2 Re1+ Rf1 Rxf1#,0,
https://lichess.org/JAraMb9J#45,1xLxX,FALSE,TRUE,backRankMate endgame long mate mateIn3 pin sacrifice,Bxb8 Nf3+ Qxf3 Qb1+ Qd1+ Qxd1#,0.02,
https://lichess.org/WRVPCEnu/black#52,20cpu,FALSE,TRUE,backRankMate long mate mateIn3 middlegame sacrifice,Rb6 Rf8+ Rxf8 Rxf8+ Bxf8 Qd8#,0.01,
https://lichess.org/Nx1HahJK/black#52,2DXwL,TRUE,FALSE,long mate mateIn3 middlegame sacrifice,Qxc2 Qd7+ Kb8 Qd8+ Rxd8 Rxd8#,1,
https://lichess.org/PuxAdLEv#59,2JArR,TRUE,FALSE,endgame exposedKing long mate mateIn3 sacrifice,Qxh6 Qf2+ Kh1 Qf1+ Rxf1 Rxf1#,1,
https://lichess.org/dRUnWY0j#41,2PVHP,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Rxe6 Qxf2+ Kh1 Qf1+ Bxf1 Rxf1#,0.996666667,
https://lichess.org/cORh4UYV#61,2WWcG,TRUE,FALSE,endgame long mate mateIn3 sacrifice,Qc3 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,1,1
https://lichess.org/gwPzdQNH#49,2YNlC,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Re3 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.94456146,
https://lichess.org/pZd1MQho#31,2nM48,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Nxe5 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.91261218,
https://lichess.org/Vq881dma/black#48,2vuAr,FALSE,TRUE,backRankMate endgame mate mateIn5 veryLong,fxe6 Qf7+ Kh8 Bf8 Qxe5 dxe5 Rxf8 Qxf8+ Rxf8 Rxf8#,0.02,0.5
https://lichess.org/axBb0vlE#41,35Bca,TRUE,FALSE,endgame long mate mateIn3 sacrifice,Qe7 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.940729936,
https://lichess.org/0TQAzise#53,36f7b,FALSE,TRUE,backRankMate discoveredAttack long mate mateIn3 middlegame,Rxe1 Nf2+ Rxf2 Rxe1+ Rf1 Rxf1#,0.05,1
https://lichess.org/i485evIt#31,3AvEK,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame,Nxe6 Qxf2+ Kh1 Qf1+ Qxf1 Rxf1#,1,
https://lichess.org/j4COu6Mm#27,3FJ7E,TRUE,FALSE,kingsideAttack long mate mateIn3 middlegame sacrifice,Re1 Qxf2+ Kh1 Qf1+ Rxf1 Rxf1#,0.916153629,
https://lichess.org/Ybk8uhMx#53,3FlAu,FALSE,TRUE,backRankMate endgame long mate mateIn3,Rxe8 Qb1+ Nc1 Qxc1+ Re1 Qxe1#,0.05,
https://lichess.org/uGxLUls1#35,3MDGV,FALSE,TRUE,backRankMate mate mateIn4 middlegame veryLong,Nc3 Qf2 Qh8+ Kxh8 Rxf2 Re1+ Rf1 Rxf1#,0.02,
https://lichess.org/yWiHUKiz/black#56,3NK4z,TRUE,FALSE,endgame long mate mateIn3,Rxd5 Rc8+ Rd8 Rxd8+ Re8 Rxe8#,0.918166667,1
https://lichess.org/FNVAPHIz#87,3rynR,FALSE,TRUE,backRankMate endgame long mate mateIn3,Rxc1 Qxc1+ Rd1 Qxd1+ Be1 Qxe1#,0.09,
https://lichess.org/z6qfUufs#59,3smcA,FALSE,TRUE,backRankMate deflection endgame mate mateIn4 veryLong xRayAttack,Rhf3 Qb1+ Rf1 Be3+ Kh1 Qxf1+ Rxf1 Rxf1#,0.01,1
https://lichess.org/dAMiUP8C#53,3tR0t,TRUE,FALSE,fork long mate mateIn3 middlegame sacrifice,Qb5 Qxc1+ Bxc1 Rd1+ Ne1 Rxe1#,1,
https://lichess.org/BUz3AxEw#43,4AQHE,FALSE,TRUE,backRankMate endgame mate mateIn5 veryLong,Kxd2 Rxb2+ Kd1 Qa4+ Ke1 Qb4+ Kf1 Rb1+ Rxb1 Qxb1#,0.01,
https://lichess.org/fyaajrK4/black#56,4B7Mi,FALSE,TRUE,attraction backRankMate endgame long mate mateIn3 sacrifice,Nf3 Qxg8+ Kxg8 Rd8+ Qe8 Rxe8#,0.02,
https://lichess.org/XNO5qQmK#53,4bxVM,FALSE,TRUE,backRankMate deflection mate mateIn5 middlegame sacrifice veryLong,Bc4 Qxf2+ Rxf2 Rc1+ Qd1 Rxd1+ Rf1 Be3+ Kh1 Rxf1#,0.01,
https://lichess.org/vhCWud4t#51,4efpf,FALSE,TRUE,backRankMate endgame mate mateIn5 veryLong,Kxd2 Rf2+ Kd1 Qg4+ Kc1 Qf4+ Kb1 Rf1+ Rxf1 Qxf1#,0.01,
https://lichess.org/589jVwIQ/black#54,4hJMZ,FALSE,TRUE,attraction backRankMate long mate mateIn3 middlegame sacrifice,axb5 Qxg8+ Kxg8 Rd8+ Qe8 Rxe8#,0.02,
https://lichess.org/32KeilOx/black#100,4s0D3,FALSE,TRUE,backRankMate endgame long mate mateIn3,Rxf7 Rc8+ Bd8 Rxd8+ Rf8 Rxf8#,0.0415,
https://lichess.org/TkniK8SO#49,5kjov,FALSE,TRUE,backRankMate endgame long mate mateIn3,Qd6 Qe3+ Kh1 Qc1+ Be1 Qxe1#,0.07,
https://lichess.org/CdaCQ5c3/black#66,669z7,FALSE,TRUE,attraction backRankMate long mate mateIn3 middlegame pin,Bf5 Rxg8+ Kxg8 Qc8+ Qd8 Qxd8#,0.08,
https://lichess.org/TLdGBuTk/black#42,80VmS,FALSE,TRUE,backRankMate mate mateIn4 middlegame veryLong,Qxf2 Qxd7+ Kf8 Qd6+ Ne7 Qd8+ Rxd8 Rxd8#,0.01,
https://lichess.org/G1wyNf6L#69,8QtTf,FALSE,TRUE,backRankMate fork long mate mateIn3 middlegame,Rxh7 Qf1+ Be1 Qxe1+ Bd1 Qxd1#,0.095,
