url,id,prediction,actual,themse,moves,probability,
https://lichess.org/JReXf6tv/black#48,0Ks6m,FALSE,TRUE,advancedPawn crushing endgame long pin,Ne4 g6 Kf8 gxf7 Rd8 Qc7,0.08,
https://lichess.org/LuUX196p#73,0LALD,FALSE,TRUE,crushing endgame pin veryLong,Kxc4 Ra4+ Kc3 Rc8+ Kb3 Rxd4 Rxd4 Bxd4,0,somewhat
https://lichess.org/aUXuqqz1#53,0MtiM,FALSE,TRUE,advantage long middlegame pin quietMove,Rae1 Ne5 Rf1 Qxg3 Qxg3 Rxg3,0.08,
https://lichess.org/Y7lllkwB#67,0Ncmi,FALSE,TRUE,defensiveMove equality long middlegame pin,Rad1+ Kc5 Nf4 Rf5 Re5+ Rxe5,0.08,
https://lichess.org/izuHzs4B/black#24,0PSpy,FALSE,TRUE,crushing intermezzo long opening pin,Nxd5 Nxe6 fxe6 Nxd5 Bxd5 Qxd5,0.02,
https://lichess.org/xHnTMaw8#53,0QqKN,FALSE,TRUE,attraction exposedKing kingsideAttack long mate mateIn3 middlegame pin,Rdd2 Re1+ Rf1 Rxf1+ Kxf1 Re1#,0,0
https://lichess.org/s68hkZwo/black#50,0U2sj,FALSE,TRUE,advantage defensiveMove middlegame pin sacrifice veryLong,Re1+ Kh2 Ra8 Rxd4 cxd4 Qf6 Rh1+ Kxh1 Qe1+ Kh2,0.05,
https://lichess.org/0w3ugkFU#45,0XYiC,FALSE,TRUE,advancedPawn crushing middlegame pin veryLong,Rd2 dxe2 Re1 Rd8 Rxe2 Rxd2 Rxd2 Qxe5,0.02,
https://lichess.org/tKeZxDix/black#32,0ZcLK,FALSE,TRUE,advantage deflection fork middlegame pin sacrifice veryLong,g6 Rxg6+ fxg6 Qxg6+ Ng7 Qh7+ Kf7 Bg6+ Ke7 Qxg7+ Rf7 Bxf7 Bxf7 Nd5+,0.03,
https://lichess.org/cskhVSo7/black#70,0ZojH,FALSE,TRUE,advantage defensiveMove long middlegame pin,Kg6 Nh4+ Kg7 Nxf5+ exf5+ Kf1,0.09,
https://lichess.org/QRQFM1Jq/black#52,0acbz,FALSE,TRUE,crushing long middlegame pin,Re4 Rxe4 dxe4 Qxd6 Rxd6 Rxd6,0.03,
https://lichess.org/sjBbNQfa/black#58,BcMbp,TRUE,FALSE,clearance endgame mate mateIn4 sacrifice veryLong,Bxe3 Qxf7+ Rxf7 Rd8+ Qe8 Rxe8+ Rf8 Rfxf8#,0.96,0
