url,id,prediction,actual,themse,moves,probability,
https://lichess.org/SKP56OMV#71,08aqk,TRUE,TRUE,crushing endgame exposedKing long pin sacrifice skewer,Ke1 Rh1 Qxh1 Qb1+ Kd2 Qxh1,0.79,
https://lichess.org/DgPD8JvP/black#60,08pe5,TRUE,TRUE,crushing exposedKing middlegame skewer veryLong,Qe6 Qh8+ Kf7 Rf1+ Ke8 Rxf8+ Bxf8 Qxf8+,0.71,
https://lichess.org/joAR8ugz#67,08vX6,FALSE,FALSE,advancedPawn crushing endgame long,Nc6 a2 Kf1 Rb1+ Ke2 Rxa1,0.26,
https://lichess.org/ps8UiZLK/black#96,09PPW,TRUE,TRUE,advantage endgame long rookEndgame skewer,Rxd6 Re1+ Kf6 Rh6+ Kg5 Rxd6,0.81,
https://lichess.org/tj8rmeUq/black#74,0A3cu,FALSE,FALSE,crushing endgame exposedKing fork long,Ke7 Qe5+ Kd7 Qe8+ Kd6 Qxf7,0.33,
https://lichess.org/dFK25rtV/black#120,0AF9n,FALSE,FALSE,crushing endgame exposedKing fork long,Ke7 Rf7+ Kd8 Rd7+ Kc8 Rxd6,0.11,
https://lichess.org/kCwPlCCe/black#86,0Ab5K,FALSE,FALSE,crushing endgame long rookEndgame,b6 Rb5+ Kxc4 Rb4+ Kc3 Rxd4,0.2,
https://lichess.org/3bHALTQs#71,0CRKQ,FALSE,FALSE,crushing endgame exposedKing long queenRookEndgame,Rb6+ Rxb6 Qxh2 Rb1+ Kf2 Rb2+,0.21,
https://lichess.org/ahEjPbbL#33,0E48q,FALSE,TRUE,clearance crushing long middlegame sacrifice skewer,Qxd6 Re8+ Kf2 Bf8 Qxd8 Bxc5+,0.04,
https://lichess.org/5XmvjQMW#61,0FMoq,FALSE,FALSE,crushing exposedKing long middlegame,Bxc4 Bxc4+ Rxc4 Qh1+ Kf2 Qxe1+,0.16,
https://lichess.org/0TDX6b00/black#58,0GWJE,FALSE,FALSE,advantage capturingDefender endgame veryLong,Kf7 f5 Ng5 Rc7+ Kg8 Rxg7+ Kh8 Bxf6 Rxf6 Rxg5,0.11,
https://lichess.org/jdo7tvB7#61,0Gpzz,FALSE,FALSE,crushing endgame long pin quietMove,f3 Bf5 Re4 Ra1+ Kc2 Rxe1,0.39,
https://lichess.org/smthdyWP/black#60,0KCeN,FALSE,TRUE,endgame exposedKing long mate mateIn3 skewer,Rxb7 Qe8+ Rf8 Qxg6+ Rg7 Qxg7#,0.02,
https://lichess.org/spCEXDUX/black#84,0NmDx,FALSE,TRUE,advantage defensiveMove endgame skewer veryLong,Rf2+ Ke7 h6 Rc8+ Kh7 Nf7 g5 Rh8+ Kg6 Rxh6+ Kf5 Rf6+ Ke4 Rxf2,0,1
https://lichess.org/W5B6BJDh#53,0RS2m,FALSE,TRUE,advantage discoveredAttack middlegame skewer veryLong,Kf1 Qh3+ Ke2 Nxd4+ Bxd4 Rxf2+ Kd1 Rxc2,0.02,
https://lichess.org/gJRBI6PP#61,0dtAr,FALSE,TRUE,advantage attraction kingsideAttack middlegame sacrifice skewer veryLong,Nf3 Rh1+ Kf2 Rxg2+ Kxg2 Qh3+ Kf2 Rh2+ Nxh2 Qxh2+ Kf3 Qxc2,0.04,
https://lichess.org/938BAN0h#47,0mQiO,FALSE,TRUE,crushing master middlegame sacrifice skewer veryLong,Ref1 Bxg4 hxg4 Qh2+ Rxh2 Rxh2+ Kf3 Rxd2,0.05,
https://lichess.org/RleuFUGe#41,0yd26,FALSE,TRUE,advantage discoveredAttack kingsideAttack middlegame quietMove sacrifice skewer veryLong,Nxe6 Ng4 hxg4 hxg4+ Kg1 Rh2 Rf2 Qh4 Kf1 Rh1+ Ke2 Rxd1 Kxd1 Qxf2,0.06,
https://lichess.org/qwLsvyot/black#80,0z85m,FALSE,TRUE,crushing endgame long master masterVsMaster skewer,Rb4 Bc5 Rxh4 Bxa3 Rh1+ Kxb2,0.02,
https://lichess.org/GZ21aeTp/black#100,18hXN,FALSE,TRUE,crushing discoveredAttack endgame long skewer,Kxf3 Nxe5+ Ke2 Nf3+ Kxf3 Rxe1,0.08,
https://lichess.org/qoQKGtQ2#43,1DivI,FALSE,TRUE,advantage long middlegame skewer,Qxb6 Rb8 Qc5 Rxb3 Qxd6+ Kxd6,0.09,
https://lichess.org/2FmcgtpN/black#72,1F20U,FALSE,TRUE,deflection discoveredAttack endgame long mate mateIn3 sacrifice skewer,Qxd7 Qxb7+ Qxb7 Rxd8+ Qb8 Rbxb8#,0.09,
https://lichess.org/0mxpe56y/black#32,1Fwob,FALSE,TRUE,advantage discoveredAttack long middlegame skewer,hxg3+ fxg3 Qg4 Rxf6 Rxh3+ Kg1,0,0
https://lichess.org/yBozQ0wG/black#44,1JII3,FALSE,TRUE,crushing long middlegame sacrifice skewer,gxh6 Qc1 Qf5 Ne2 Nxe2 Qxh6,0.01,
https://lichess.org/XsUJnxZL#53,1KccD,FALSE,TRUE,advantage endgame long skewer,Rxf5 Re4 Qxd6 Rxh4 Qe6+ Qxe6,0.01,
https://lichess.org/KX9VkmUn/black#34,1Z4MF,FALSE,TRUE,advantage middlegame queensideAttack sacrifice skewer veryLong,Ng4 Rxc6 a6 Nxc7 bxc6 Qxc6 Bxg5 Qa8+ Kxc7 Qa7+ Kc6 Qxg7,0.01,
https://lichess.org/nTYD2E7j/black#76,1g0SI,FALSE,TRUE,advantage endgame pin sacrifice skewer veryLong,Kxg6 Qh8 Qg5 Rg1 Qxg1 Qg8+ Kf6 Qxg1,0.05,
https://lichess.org/KUYpC7e4#39,1gnxO,FALSE,TRUE,advantage kingsideAttack long middlegame sacrifice skewer,Rd1 Rd8 Qxe7 Rxd1+ Nce1 Rxe1+,0.04,
https://lichess.org/fDQTZKEQ#45,1hGRZ,FALSE,TRUE,advantage middlegame skewer veryLong,Kg2 Rd7 Qc4 Rxh7 Qxc5 Bh3+ Kg1 Bxf1,0.07,
https://lichess.org/3Ad3hNSd#43,5UyQO,TRUE,FALSE,advantage endgame long,Rfxf7 Ra1+ Kf2 Rf1+ Ke3 Rxf7,0.99,1
